Order_ID,Customer_ID,Customer_Type,Product,Category,Unit_Price,Quantity,Discount,Total_Price,Region,Order_Date,Cluster
ORD2301792,CUS6768,B2C,8,3,-0.3056328532585024,-0.599070161899707,-0.6644406201095662,-0.23815115506984133,7,2023-12-17,0
ORD2294570,CUS8387,B2C,22,1,-0.19519321384958516,-0.4128513042420015,-0.6644406201095662,-0.18717233505085182,6,2021-06-02,0
ORD2344106,CUS2981,B2C,38,3,-0.30086077007416645,-0.561826390368166,-0.6644406201095662,-0.23448319072064897,13,2021-02-27,0
ORD2732030,CUS7963,B2C,17,1,-0.17610488111224146,-0.7108014764943303,-0.6644406201095662,-0.23095252984976855,8,2022-12-29,0
ORD2801156,CUS3981,B2C,22,1,-0.18292214280414992,-0.8225327910889536,-0.6644406201095662,-0.25003771333513863,4,2023-06-24,0
ORD2050314,CUS9016,B2C,32,3,-0.36357957763972437,-0.599070161899707,-0.6644406201095662,-0.2498219507263626,10,2021-10-30,0
ORD460871,CUS3524,B2C,23,2,-0.2872262466903495,-0.30111998964737824,-0.6644406201095662,-0.20965087592879025,5,2023-04-29,0
ORD2849347,CUS6315,B2B,33,2,-0.32812981684180037,-0.7480452480258714,1.5673978136332243,-0.25093999333547473,2,2021-12-08,2
ORD2669960,CUS2352,B2C,12,1,-0.2865445205211587,-0.7480452480258714,-0.6644406201095662,-0.2467816594208823,15,2021-06-15,0
ORD1354226,CUS6443,B2B,11,3,-0.33562880470289963,-0.22663244658429604,0.45147859676182905,-0.2285791411532323,6,2023-04-21,2
ORD188560,CUS4608,B2C,38,3,-0.30086077007416645,-0.7480452480258714,-0.6644406201095662,-0.2480173907256904,3,2021-11-24,0
ORD1837543,CUS9201,B2B,29,3,-0.35471713744024336,0.5182429840465259,0.45147859676182905,-0.21545685158312688,6,2021-05-23,1
ORD584293,CUS2156,B2C,2,0,-0.29540696072063966,-0.561826390368166,-0.6644406201095662,-0.2332278446332248,0,2021-06-18,0
ORD2629348,CUS3779,B2C,6,1,-0.1522444651905618,-0.7852890195574125,-0.6644406201095662,-0.24217218550612177,1,2022-12-18,0
ORD2247601,CUS1442,B2C,22,1,-0.19519321384958516,-0.7108014764943303,-0.6644406201095662,-0.2331493855027608,7,2021-01-07,0
ORD594291,CUS3819,B2C,27,2,-0.24427749803132615,-0.30111998964737824,-0.6644406201095662,-0.19111490635666822,0,2021-06-12,0
ORD1995884,CUS3294,B2C,22,1,-0.18292214280414992,-0.599070161899707,-0.6644406201095662,-0.21343652897367868,8,2023-07-20,0
ORD333443,CUS552,B2C,24,1,-0.23746023633941768,-0.599070161899707,-0.6644406201095662,-0.22442080723863986,13,2021-05-22,0
ORD820186,CUS8712,B2C,4,2,-0.24564095036970784,-0.5245826188366248,-0.6644406201095662,-0.2174771741925751,13,2022-01-09,0
ORD1914567,CUS1966,B2B,34,1,-0.262684104599479,1.0024120139565602,1.5673978136332243,-0.08490085849101675,5,2021-04-28,3
ORD2854911,CUS899,B2C,13,1,-0.2756369018141051,-0.4128513042420015,-0.6644406201095662,-0.21494686723511083,14,2021-05-18,0
ORD1503139,CUS7127,B2C,11,3,-0.3219942813190827,-0.33836376117891936,-0.6644406201095662,-0.2267549663699441,5,2023-11-29,0
ORD2534352,CUS6129,B2C,35,3,-0.2817724373368227,-0.599070161899707,-0.6644406201095662,-0.2333455333289208,9,2022-01-26,0
ORD2721572,CUS1691,B2B,24,1,-0.23268815315508176,0.183049040262656,0.45147859676182905,-0.13195672198680583,4,2023-01-18,2
ORD3324,CUS5504,B2C,19,2,-0.35471713744024336,-0.7852890195574125,-0.6644406201095662,-0.253823366380027,15,2021-04-12,0
ORD2266680,CUS9108,B2B,37,3,-0.35199023276347996,0.8534369278303957,0.45147859676182905,-0.20213841418686143,12,2023-03-25,1
ORD2361399,CUS9863,B2B,17,1,-0.2176901774328831,-0.561826390368166,1.5673978136332243,-0.21941903767155932,6,2022-10-17,2
ORD85654,CUS3720,B2B,21,2,-0.35062678042509826,0.4065116694519026,0.45147859676182905,-0.21494686723511083,9,2022-05-18,1
ORD1465228,CUS3224,B2C,13,1,-0.2681379139530058,-0.37560753271046043,-0.6644406201095662,-0.20870936636322213,5,2023-09-09,0
ORD2958813,CUS8389,B2C,11,3,-0.3240394598266553,-0.30111998964737824,-0.6644406201095662,-0.225538849847752,14,2022-09-11,0
ORD2030278,CUS4802,B2C,13,1,-0.2722282709681509,-0.4128513042420015,-0.6644406201095662,-0.2137699802781507,4,2022-03-30,0
ORD1597977,CUS9961,B2C,37,3,-0.35539886360943423,-0.7852890195574125,-0.6644406201095662,-0.25386259594525906,9,2023-02-25,0
ORD855520,CUS8985,B2B,34,1,-0.26745618778381497,-0.4873388473050837,0.45147859676182905,-0.2213020568026955,4,2021-05-16,2
ORD1837733,CUS1569,B2C,25,2,-0.23950541484699023,-0.5245826188366248,-0.6644406201095662,-0.21588837680067893,5,2022-02-22,0
ORD1570954,CUS4881,B2C,4,2,-0.24086886718537193,-0.4873388473050837,-0.6644406201095662,-0.2118085020165505,9,2023-03-10,0
ORD921498,CUS7699,B2C,16,0,-0.3274480906726095,-0.8225327910889536,-0.6644406201095662,-0.25419604724973105,10,2023-01-13,0
ORD1087649,CUS3156,B2C,6,1,-0.1447454773294625,-0.8225327910889536,-0.6644406201095662,-0.2489392855086425,3,2023-12-13,0
ORD984790,CUS8017,B2C,32,3,-0.36357957763972437,-0.45009507577354263,-0.6644406201095662,-0.2462128307250182,15,2021-10-31,0
ORD1052350,CUS7895,B2C,22,1,-0.18292214280414992,-0.30111998964737824,-0.6644406201095662,-0.16463494982506538,7,2023-04-22,0
ORD45236,CUS5506,B2C,22,1,-0.19519321384958516,-0.8225327910889536,-0.6644406201095662,-0.25039077942222665,1,2021-03-11,0
ORD2055336,CUS1391,B2B,6,1,-0.22246226061721905,1.4120935008035123,1.5673978136332243,0.016311419807554215,0,2023-08-04,3
ORD2548668,CUS4660,B2B,15,0,-0.33017499534937284,0.6299742986411492,0.45147859676182905,-0.18532854548494762,3,2023-05-01,1
ORD2536936,CUS4810,B2C,36,3,-0.35471713744024336,-0.45009507577354263,-0.6644406201095662,-0.2434079168109299,11,2023-12-05,0
ORD1813731,CUS1743,B2B,17,1,-0.19928357086473025,0.2202928117941971,1.5673978136332243,-0.10920357415224338,6,2022-07-07,3
ORD2236064,CUS3929,B2B,38,3,-0.34994505425590744,0.8534369278303957,0.45147859676182905,-0.19956887766416515,10,2022-08-09,1
ORD2666455,CUS9812,B2C,32,3,-0.3615343991321518,-0.561826390368166,-0.6644406201095662,-0.24844891594324245,9,2023-12-26,0
ORD958350,CUS1559,B2C,18,0,-0.09838809782448492,-0.33836376117891936,-0.6644406201095662,-0.13668388459726236,8,2022-08-13,0
ORD744573,CUS5826,B2C,1,0,-0.3158587457963651,-0.37560753271046043,-0.6644406201095662,-0.2265588185437841,6,2023-06-19,0
ORD703451,CUS2923,B2B,1,0,-0.29608868688983053,-0.04041358892659057,0.45147859676182905,-0.19670511940222885,7,2023-08-10,2
ORD703451,CUS2923,B2B,1,0,-0.29608868688983053,-0.04041358892659057,0.45147859676182905,-0.19670511940222885,7,2023-08-10,2
ORD7639,CUS1917,B2C,5,2,-0.3219942813190827,-0.30111998964737824,-0.6644406201095662,-0.22465618463003187,4,2022-02-09,0
ORD1555195,CUS7025,B2C,21,2,-0.3274480906726095,-0.561826390368166,-0.6644406201095662,-0.2406030028968416,6,2023-09-05,0
ORD845482,CUS8972,B2B,8,3,-0.3267663645034186,-0.599070161899707,0.45147859676182905,-0.24309408028907387,3,2023-10-27,2
ORD612177,CUS2818,B2C,11,3,-0.3219942813190827,-0.7108014764943303,-0.6644406201095662,-0.24774278376906636,7,2023-03-19,0
ORD552421,CUS4141,B2B,4,2,-0.25723029524595226,1.5983123584612178,0.45147859676182905,-0.0077166888970483846,4,2021-06-28,1
ORD1946349,CUS6705,B2B,32,3,-0.35267195893267084,1.5610685869296765,1.5673978136332243,-0.18499509418047555,13,2023-07-19,3
ORD743186,CUS7133,B2C,37,3,-0.35744404211700675,-0.7852890195574125,-0.6644406201095662,-0.25398028464095507,5,2021-02-26,0
ORD1815979,CUS4700,B2C,19,2,-0.35471713744024336,-0.30111998964737824,-0.6644406201095662,-0.23877882811355342,4,2021-01-21,0
ORD2970475,CUS7624,B2C,6,1,-0.15906172688247028,-0.37560753271046043,-0.6644406201095662,-0.16791061852193775,0,2021-08-19,0
ORD476081,CUS1055,B2C,32,3,-0.36357957763972437,-0.6735577049627892,-0.6644406201095662,-0.2516265107270348,10,2021-07-14,0
ORD977429,CUS1849,B2B,38,3,-0.2810907111676319,0.2575365833257382,1.5673978136332243,-0.16769485591316172,5,2023-07-02,3
ORD2096832,CUS1109,B2C,7,0,-0.2422323195237536,-0.7108014764943303,-0.6644406201095662,-0.23856306550477738,14,2023-07-28,0
ORD787930,CUS5480,B2C,9,2,-0.3138135672887925,-0.6363139334312481,-0.6644406201095662,-0.24213295594088977,8,2022-08-26,0
ORD1138302,CUS905,B2C,12,1,-0.27972725882925015,-0.37560753271046043,-0.6644406201095662,-0.21304423332135863,9,2023-02-19,0
ORD2128628,CUS4008,B2C,10,2,-0.25041303355404376,-0.37560753271046043,-0.6644406201095662,-0.20207956983901343,10,2023-11-04,0
ORD1574004,CUS7134,B2C,8,3,-0.31108666261202916,-0.45009507577354263,-0.6644406201095662,-0.2295991098492644,3,2021-01-04,0
ORD2471657,CUS2197,B2C,9,2,-0.31108666261202916,-0.37560753271046043,-0.6644406201095662,-0.2247738733257279,13,2023-05-14,0
ORD691433,CUS9024,B2C,27,2,-0.24427749803132615,-0.4873388473050837,-0.6644406201095662,-0.2127892411473506,11,2021-10-31,0
ORD2032699,CUS3986,B2C,14,0,-0.2667744616146241,-0.7852890195574125,-0.6644406201095662,-0.24876275246509846,13,2021-06-27,0
ORD346705,CUS566,B2C,24,1,-0.23746023633941768,-0.5245826188366248,-0.6644406201095662,-0.21535877767004688,7,2021-02-25,0
ORD1109025,CUS4405,B2B,12,1,-0.31245011495041086,-0.18938867505275495,0.45147859676182905,-0.2155549254962069,7,2023-11-23,2
ORD934496,CUS8369,B2C,3,0,-0.07180077722604185,-0.7852890195574125,-0.6644406201095662,-0.23754309680874527,11,2021-03-03,0
ORD2018314,CUS2924,B2C,39,0,-0.3254029121650369,-0.7852890195574125,-0.6644406201095662,-0.25213649507505087,5,2021-04-10,0
ORD1124703,CUS9565,B2B,24,1,-0.23746023633941768,-0.18938867505275495,0.45147859676182905,-0.1786595193955069,11,2022-04-13,2
ORD1431661,CUS9311,B2C,36,3,-0.35267195893267084,-0.561826390368166,-0.6644406201095662,-0.24640897855117824,5,2021-06-25,0
ORD46835,CUS1308,B2C,22,1,-0.18292214280414992,-0.33836376117891936,-0.6644406201095662,-0.17073514721864205,13,2023-09-04,0
ORD2640218,CUS1474,B2C,24,1,-0.23746023633941768,-0.7480452480258714,-0.6644406201095662,-0.24254486637582579,3,2021-02-11,0
ORD1867906,CUS8392,B2C,6,1,-0.15906172688247028,-0.599070161899707,-0.6644406201095662,-0.20863090723275815,10,2021-01-29,0
ORD1397339,CUS1745,B2C,25,2,-0.2435957718621353,-0.561826390368166,-0.6644406201095662,-0.2213020568026955,0,2021-01-11,0
ORD2004904,CUS6311,B2C,18,0,-0.10725053802396592,-0.5245826188366248,-0.6644406201095662,-0.18164096635313923,4,2021-06-21,0
ORD2267120,CUS4251,B2C,17,1,-0.17610488111224146,-0.6363139334312481,-0.6644406201095662,-0.2183598394102952,8,2022-12-12,0
ORD765767,CUS3481,B2C,12,1,-0.27972725882925015,-0.7480452480258714,-0.6644406201095662,-0.24619321594240223,8,2023-08-01,0
ORD1134945,CUS5302,B2C,34,1,-0.1611069053900428,-0.4128513042420015,-0.6644406201095662,-0.17540346548125055,1,2023-03-25,0
ORD1016285,CUS5218,B2C,24,1,-0.23746023633941768,-0.5245826188366248,-0.6644406201095662,-0.21535877767004688,6,2021-01-31,0
ORD2002499,CUS8576,B2C,34,1,-0.17474142877385976,-0.8225327910889536,-0.6644406201095662,-0.2498023359437466,2,2021-06-21,0
ORD1727330,CUS9032,B2C,31,2,-0.3083597579352657,-0.6735577049627892,-0.6644406201095662,-0.24368252376755395,5,2023-12-17,0
ORD810405,CUS9248,B2C,27,2,-0.24427749803132615,-0.45009507577354263,-0.6644406201095662,-0.20845437418921411,4,2021-02-15,0
ORD2047141,CUS8258,B2C,2,0,-0.28927142519792204,-0.33836376117891936,-0.6644406201095662,-0.21357383245199066,12,2023-06-05,0
ORD2133955,CUS4613,B2C,35,3,-0.28518106818277694,-0.7480452480258714,-0.6644406201095662,-0.24666397072518625,9,2021-04-17,0
ORD2550314,CUS1282,B2B,19,2,-0.3315384476877546,-0.26387621811583717,1.5673978136332243,-0.22987371680588845,12,2022-03-01,2
ORD889674,CUS2549,B2C,35,3,-0.2783638064908685,-0.7108014764943303,-0.6644406201095662,-0.24272139941936982,1,2023-08-25,0
ORD813261,CUS6124,B2B,34,1,-0.2592754737535248,0.2575365833257382,1.5673978136332243,-0.1507476837329359,14,2021-12-27,3
ORD2629188,CUS6237,B2C,32,3,-0.3615343991321518,-0.5245826188366248,-0.6644406201095662,-0.24748779159505835,2,2023-01-27,0
ORD1087744,CUS8760,B2C,25,2,-0.23950541484699023,-0.7852890195574125,-0.6644406201095662,-0.2471935698558183,7,2022-12-16,0
ORD194314,CUS1248,B2C,5,2,-0.3172221981347468,-0.561826390368166,-0.6644406201095662,-0.23824922898292133,4,2021-08-25,0
ORD1113120,CUS7784,B2C,32,3,-0.3615343991321518,-0.33836376117891936,-0.6644406201095662,-0.24268216985413782,15,2023-04-22,0
ORD694415,CUS6772,B2B,35,3,-0.33017499534937284,-0.7852890195574125,0.45147859676182905,-0.2526072498578349,0,2023-12-15,2
ORD2967388,CUS4356,B2C,22,1,-0.19519321384958516,-0.37560753271046043,-0.6644406201095662,-0.1814252037443632,2,2021-08-31,0
ORD1114309,CUS878,B2C,24,1,-0.23746023633941768,-0.37560753271046043,-0.6644406201095662,-0.1972347185328609,2,2021-08-28,0
ORD1470737,CUS4802,B2C,32,3,-0.3615343991321518,-0.6363139334312481,-0.6644406201095662,-0.2503711646396107,4,2023-07-18,0
ORD2819115,CUS9542,B2C,10,2,-0.25518511673837974,-0.45009507577354263,-0.6644406201095662,-0.2119065759296305,2,2022-03-29,0
ORD1060856,CUS9424,B2B,11,3,-0.334265352364518,0.9651682424250191,1.5673978136332243,-0.17914988896090694,15,2022-11-07,3
ORD2024627,CUS4843,B2C,13,1,-0.2722282709681509,-0.30111998964737824,-0.6644406201095662,-0.20317799766550956,6,2022-04-26,0
ORD2335054,CUS5556,B2C,34,1,-0.17474142877385976,-0.7480452480258714,-0.6644406201095662,-0.23713118637380923,8,2021-09-04,0
ORD1555053,CUS6835,B2C,29,3,-0.334265352364518,-0.561826390368166,-0.6644406201095662,-0.24217218550612177,12,2022-09-17,0
ORD806561,CUS2077,B2B,26,0,-0.06566524170332423,-0.11490113198967276,0.45147859676182905,-0.07613305066166381,9,2021-02-16,2
ORD774689,CUS2184,B2C,13,1,-0.2681379139530058,-0.33836376117891936,-0.6644406201095662,-0.20506101679664576,8,2023-08-08,0
ORD249447,CUS6814,B2B,20,2,-0.2633658307686699,-0.4873388473050837,0.45147859676182905,-0.22016439941096738,13,2022-08-01,2
ORD426145,CUS7555,B2C,13,1,-0.2722282709681509,-0.4873388473050837,-0.6644406201095662,-0.22083130201991147,7,2022-09-02,0
ORD1314838,CUS529,B2B,35,3,-0.2783638064908685,-0.26387621811583717,1.5673978136332243,-0.20784631592811806,0,2021-05-16,2
ORD2639042,CUS2019,B2C,11,3,-0.3240394598266553,-0.4128513042420015,-0.6644406201095662,-0.2316586620239446,3,2022-04-17,0
ORD353182,CUS3537,B2C,8,3,-0.31108666261202916,-0.6363139334312481,-0.6644406201095662,-0.24166220115810572,14,2021-05-30,0
ORD2571952,CUS2862,B2B,37,3,-0.36903338699325117,-0.22663244658429604,0.45147859676182905,-0.24409443420248997,10,2022-10-20,2
ORD1708459,CUS8188,B2B,12,1,-0.30631457942769325,-0.8225327910889536,0.45147859676182905,-0.25372529246694703,8,2022-12-14,2
ORD2637127,CUS3476,B2C,34,1,-0.1611069053900428,-0.7480452480258714,-0.6644406201095662,-0.23595429941684912,7,2023-12-25,0
ORD722607,CUS5852,B2C,19,2,-0.35471713744024336,-0.30111998964737824,-0.6644406201095662,-0.23877882811355342,0,2021-04-04,0
ORD2936577,CUS7593,B2C,27,2,-0.24427749803132615,-0.8225327910889536,-0.6644406201095662,-0.25180304377057877,11,2021-04-12,0
ORD322571,CUS870,B2C,15,0,-0.2899531513671129,-0.6735577049627892,-0.6644406201095662,-0.24103452811439363,0,2021-09-05,0
ORD2691738,CUS7649,B2B,0,3,-0.338355709379663,0.2947803548572793,0.45147859676182905,-0.2081993820152061,11,2021-06-28,1
ORD207331,CUS4795,B2B,37,3,-0.34789987574833486,1.4120935008035123,1.5673978136332243,-0.18183711417929924,4,2022-01-10,3
ORD1063689,CUS9063,B2C,2,0,-0.2988155915665939,-0.599070161899707,-0.6644406201095662,-0.23677812028672118,10,2023-11-16,0
ORD2560277,CUS888,B2C,13,1,-0.2722282709681509,-0.6363139334312481,-0.6644406201095662,-0.234953945503433,9,2022-03-27,0
ORD2619709,CUS3477,B2B,4,2,-0.25041303355404376,-0.33836376117891936,1.5673978136332243,-0.2037468263613736,1,2023-08-16,2
ORD1022202,CUS2309,B2B,27,2,-0.21291809424854719,0.7789493847673136,0.45147859676182905,-0.03721732195151559,9,2022-05-23,1
ORD2027796,CUS1642,B2C,8,3,-0.3056328532585024,-0.4128513042420015,-0.6644406201095662,-0.22530347245635995,10,2023-04-08,0
ORD2659010,CUS2320,B2C,17,1,-0.17610488111224146,-0.7108014764943303,-0.6644406201095662,-0.23095252984976855,9,2022-05-20,0
ORD1213086,CUS3703,B2C,0,3,-0.3315384476877546,-0.7108014764943303,-0.6644406201095662,-0.2488412115955625,12,2021-12-07,0
ORD1985400,CUS90,B2C,12,1,-0.2831358896752045,-0.561826390368166,-0.6644406201095662,-0.2304033159365205,15,2022-10-29,0
ORD2154085,CUS2877,B2C,17,1,-0.16928761942033296,-0.7480452480258714,-0.6644406201095662,-0.23666043159102515,5,2023-04-01,0
ORD950500,CUS495,B2B,8,3,-0.3492633280867166,1.1513871000827245,1.5673978136332243,-0.19227217853101236,3,2021-05-26,3
ORD2932909,CUS1830,B2C,36,3,-0.35471713744024336,-0.4873388473050837,-0.6644406201095662,-0.24456518898527402,7,2023-10-09,0
ORD862104,CUS4992,B2B,33,2,-0.30154249624335727,1.4120935008035123,1.5673978136332243,-0.10861513067376333,0,2023-12-19,3
ORD97825,CUS4991,B2B,27,2,-0.19451148768039433,1.1886308716142655,0.45147859676182905,0.045164765035693354,3,2023-04-20,1
ORD2320975,CUS4098,B2B,12,1,-0.3213125551498919,0.10856149719957382,0.45147859676182905,-0.2038056707092216,10,2021-08-10,2
ORD2018304,CUS626,B2C,6,1,-0.1522444651905618,-0.561826390368166,-0.6644406201095662,-0.20027500983834123,13,2022-10-28,0
ORD252739,CUS4459,B2B,10,2,-0.25041303355404376,-0.04041358892659057,0.45147859676182905,-0.16922480895720987,6,2023-12-17,2
ORD1419786,CUS1472,B2C,1,0,-0.320630828980701,-0.4128513042420015,-0.6644406201095662,-0.2304817750669845,7,2021-10-03,0
ORD2084145,CUS1093,B2B,6,1,-0.21496327275611973,1.5983123584612178,1.5673978136332243,0.051461110255429994,11,2023-01-02,3
ORD2183430,CUS5849,B2C,9,2,-0.3158587457963651,-0.7852890195574125,-0.6644406201095662,-0.2515872811618028,7,2021-12-01,0
ORD873371,CUS5612,B2C,11,3,-0.3219942813190827,-0.7108014764943303,-0.6644406201095662,-0.24774278376906636,1,2023-12-29,0
ORD134490,CUS6724,B2B,14,0,-0.31517701962717426,0.183049040262656,0.45147859676182905,-0.19509670722771666,3,2023-08-05,2
ORD2179360,CUS8094,B2C,27,2,-0.23541505783184516,-0.599070161899707,-0.6644406201095662,-0.2240088968037038,7,2023-08-07,0
ORD1344123,CUS4577,B2C,16,0,-0.329493269180182,-0.561826390368166,-0.6644406201095662,-0.24107375767962563,1,2022-12-18,0
ORD2669170,CUS8562,B2C,32,3,-0.36289785147053355,-0.6363139334312481,-0.6644406201095662,-0.2506065420310027,9,2022-05-13,0
ORD2598124,CUS4292,B2C,35,3,-0.2783638064908685,-0.7852890195574125,-0.6644406201095662,-0.24942965507404255,15,2023-07-22,0
ORD1993462,CUS1830,B2C,33,2,-0.35880749445538845,-0.6363139334312481,-0.6644406201095662,-0.2499004098568266,7,2021-09-15,0
ORD1188254,CUS3277,B2B,34,1,-0.26472928310705157,0.10856149719957382,0.45147859676182905,-0.16359536634641725,11,2021-08-02,2
ORD1830682,CUS8260,B2C,36,3,-0.35130850659428914,-0.599070161899707,-0.6644406201095662,-0.24735048811674631,3,2022-08-30,0
ORD2175312,CUS913,B2B,10,2,-0.20882773723340212,1.2631184146773478,1.5673978136332243,0.018567119808394473,6,2023-07-10,3
ORD2477083,CUS7146,B2C,38,3,-0.29813386539740305,-0.6363139334312481,-0.6644406201095662,-0.23942611593988147,8,2022-02-08,0
ORD2603323,CUS1951,B2B,13,1,-0.2844993420135861,1.300362186208889,1.5673978136332243,-0.09027530892780132,7,2021-05-05,3
ORD1416042,CUS5616,B2C,7,0,-0.25586684290757056,-0.33836376117891936,-0.6644406201095662,-0.20011809157741323,8,2023-11-28,0
ORD2671266,CUS615,B2C,35,3,-0.28518106818277694,-0.599070161899707,-0.6644406201095662,-0.2340320507204809,0,2021-06-16,0
ORD1272936,CUS1425,B2C,4,2,-0.24086886718537193,-0.561826390368166,-0.6644406201095662,-0.22067438375898346,3,2023-04-17,0
ORD1272936,CUS1425,B2C,4,2,-0.24086886718537193,-0.561826390368166,-0.6644406201095662,-0.22067438375898346,3,2023-04-17,0
ORD1064821,CUS2612,B2C,39,0,-0.3213125551498919,-0.4128513042420015,-0.6644406201095662,-0.2307171524583765,14,2023-10-07,0
ORD2897961,CUS2832,B2C,0,3,-0.3274480906726095,-0.6735577049627892,-0.6644406201095662,-0.24642859333379422,11,2023-10-22,0
ORD1732251,CUS7322,B2C,39,0,-0.3213125551498919,-0.6735577049627892,-0.6644406201095662,-0.24554592811607412,11,2023-04-22,0
ORD1732251,CUS7322,B2C,39,0,-0.3213125551498919,-0.6735577049627892,-0.6644406201095662,-0.24554592811607412,11,2023-04-22,0
ORD1648409,CUS7653,B2B,32,3,-0.3131318411196017,1.374849729271971,1.5673978136332243,-0.12903411937702153,15,2022-02-21,3
ORD1224924,CUS8930,B2C,15,0,-0.2899531513671129,-0.30111998964737824,-0.6644406201095662,-0.2108277628857504,11,2021-02-24,0
ORD1132018,CUS5646,B2B,5,2,-0.3083597579352657,0.44375544098344366,0.45147859676182905,-0.17330468374133834,7,2023-05-05,1
ORD223712,CUS1589,B2C,10,2,-0.2592754737535248,-0.6363139334312481,-0.6644406201095662,-0.23271786028520874,2,2021-04-01,0
ORD1339064,CUS5255,B2C,5,2,-0.3219942813190827,-0.4128513042420015,-0.6644406201095662,-0.23095252984976855,4,2022-11-21,0
ORD334245,CUS3346,B2C,22,1,-0.18905767832686754,-0.599070161899707,-0.6644406201095662,-0.2146722602784868,2,2022-04-19,0
ORD148868,CUS2270,B2C,10,2,-0.25041303355404376,-0.7108014764943303,-0.6644406201095662,-0.23950457507034548,4,2023-09-05,0
ORD1855618,CUS1638,B2C,29,3,-0.33290190002613623,-0.30111998964737824,-0.6644406201095662,-0.22936373245787237,5,2023-07-19,0
ORD2935194,CUS6256,B2C,0,3,-0.3274480906726095,-0.7108014764943303,-0.6644406201095662,-0.24837045681277845,14,2023-09-06,0
ORD2004178,CUS3311,B2C,23,2,-0.29063487753630374,-0.561826390368166,-0.6644406201095662,-0.2321294168067287,8,2022-12-26,0
ORD1838103,CUS4536,B2B,35,3,-0.2994973177357848,-0.8225327910889536,1.5673978136332243,-0.25366644811909905,1,2023-12-01,2
ORD534382,CUS3144,B2B,9,2,-0.31517701962717426,1.5983123584612178,0.45147859676182905,-0.1122438654577237,7,2022-06-02,1
ORD563605,CUS2175,B2C,16,0,-0.329493269180182,-0.6363139334312481,-0.6644406201095662,-0.24483979594189806,12,2022-01-10,0
ORD2252310,CUS7918,B2B,17,1,-0.15497136986732518,-0.4873388473050837,0.45147859676182905,-0.1905460776608042,9,2022-08-09,2
ORD705921,CUS3913,B2C,0,3,-0.3274480906726095,-0.4873388473050837,-0.6644406201095662,-0.23671927593887318,14,2023-01-18,0
ORD829045,CUS1545,B2C,11,3,-0.3240394598266553,-0.7480452480258714,-0.6644406201095662,-0.2500180985525226,11,2022-01-24,0
ORD866624,CUS92,B2C,18,0,-0.09838809782448492,-0.599070161899707,-0.6644406201095662,-0.1964108976629888,2,2022-08-23,0
ORD1262234,CUS9554,B2C,15,0,-0.2865445205211587,-0.7480452480258714,-0.6644406201095662,-0.2467816594208823,1,2022-01-03,0
ORD660503,CUS7390,B2C,34,1,-0.1611069053900428,-0.7480452480258714,-0.6644406201095662,-0.23595429941684912,13,2023-01-10,0
ORD472698,CUS7134,B2C,15,0,-0.2838176158443953,-0.4873388473050837,-0.6644406201095662,-0.22416581506463182,3,2023-04-06,0
ORD655709,CUS2220,B2C,37,3,-0.35539886360943423,-0.4128513042420015,-0.6644406201095662,-0.2424860220279778,5,2023-06-05,0
ORD2325466,CUS4312,B2B,23,2,-0.3335836261953271,0.3320241263888204,0.45147859676182905,-0.20247186549133347,5,2021-06-24,1
ORD2954498,CUS1331,B2C,16,0,-0.3315384476877546,-0.30111998964737824,-0.6644406201095662,-0.2287752889793923,14,2021-11-01,0
ORD207961,CUS5587,B2B,35,3,-0.3247211859958461,1.0396557854881012,1.5673978136332243,-0.16339921852025724,5,2022-01-04,3
ORD2644335,CUS6739,B2C,11,3,-0.3260846383342278,-0.33836376117891936,-0.6644406201095662,-0.2284026081096883,10,2021-12-19,0
ORD2309183,CUS8159,B2B,38,3,-0.3410826140564264,0.183049040262656,0.45147859676182905,-0.2149272524524948,1,2022-11-22,2
ORD2091183,CUS9273,B2C,6,1,-0.1447454773294625,-0.599070161899707,-0.6644406201095662,-0.20574753418820582,1,2023-01-12,0
ORD1649802,CUS3402,B2C,32,3,-0.36289785147053355,-0.5245826188366248,-0.6644406201095662,-0.24784085768214636,6,2022-11-06,0
ORD1496116,CUS2447,B2B,14,0,-0.29608868688983053,0.2947803548572793,0.45147859676182905,-0.1723827889583862,2,2021-09-05,1
ORD1614471,CUS2353,B2B,38,3,-0.3260846383342278,-0.04041358892659057,1.5673978136332243,-0.21690834549671104,3,2022-08-07,2
ORD2308816,CUS867,B2C,34,1,-0.1679241670819513,-0.45009507577354263,-0.6644406201095662,-0.18428896200629952,3,2022-04-27,0
ORD2197154,CUS5649,B2C,17,1,-0.17610488111224146,-0.6735577049627892,-0.6644406201095662,-0.22465618463003187,1,2022-02-23,0
ORD1392997,CUS8955,B2C,27,2,-0.24427749803132615,-0.599070161899707,-0.6644406201095662,-0.22579384202176,9,2021-02-12,0
ORD301819,CUS5846,B2C,36,3,-0.35676231594781593,-0.45009507577354263,-0.6644406201095662,-0.244055204637258,3,2021-01-26,0
ORD1527185,CUS5219,B2C,31,2,-0.3083597579352657,-0.5245826188366248,-0.6644406201095662,-0.23371821419862485,13,2023-02-07,0
ORD26552,CUS6311,B2C,36,3,-0.35539886360943423,-0.599070161899707,-0.6644406201095662,-0.2481743089866184,4,2022-03-23,0
ORD69890,CUS7744,B2B,5,2,-0.3192673766423193,1.374849729271971,0.45147859676182905,-0.13203518111726983,13,2022-01-10,1
